Date,Region,Product,Quantity, UnitPrice ,StoreLocation,CustomerType,Discount,Salesperson, TotalPrice ,PaymentMethod,Promotion,Returned,OrderID,CustomerName, ShippingCost ,OrderDate,DeliveryDate,RegionManager,MonthName, GrossRevenue , TotalDiscount 
30/04/2024,West,Chair,19, $433.39 ,Store C,Retail,0.05,Bob," $7,822.69 ",Online,WINTER15,0,REG101267,Cust 2410, $7.59 ,30/04/2024,09/05/2024,Wendy,Apr," $7,815.10 ", $411.72 
15/02/2025,South,Phone,1, $92.72 ,Store C,Wholesale,0.15,Eva, $78.81 ,Debit Card,WINTER15,0,REG101268,Cust 4723, $48.46 ,15/02/2025,19/02/2025,Sophie,Feb, $30.35 , $13.91 
18/02/2025,West,Laptop,1, $263.28 ,Store D,Wholesale,0.1,Eva, $236.95 ,Credit Card,SAVE10,0,REG101269,Cust 1586, $36.28 ,18/02/2025,23/02/2025,Wendy,Feb, $200.67 , $26.33 
08/09/2023,West,Phone,11, $358.59 ,Store B,Wholesale,0,Frank," $3,944.49 ",Credit Card,,0,REG101270,Cust 5049, $29.19 ,08/09/2023,10/09/2023,Wendy,Sep," $3,915.30 ", $-   
04/02/2024,Central,Tablet,18, $595.53 ,Store B,Retail,0,Frank," $10,719.54 ",Cash,WINTER15,0,REG101271,Cust 9534, $42.91 ,04/02/2024,06/02/2024,Cameron,Feb," $10,676.63 ", $-   
25/11/2024,North,Monitor,14, $574.32 ,Store D,Wholesale,0.15,Diana," $6,834.41 ",Credit Card,SAVE10,0,REG101272,Cust 5693, $12.07 ,25/11/2024,05/12/2024,Ryan,Nov," $6,822.34 "," $1,206.07 "
30/12/2024,North,Laptop,18, $444.13 ,Store D,Retail,0,Frank," $7,994.34 ",Cash,SAVE10,0,REG101273,Cust 6950, $5.41 ,30/12/2024,02/01/2025,Ryan,Dec," $7,988.93 ", $-   
05/09/2023,West,Tablet,19, $431.47 ,Store A,Retail,0.1,Eva," $7,378.14 ",Gift Card,WINTER15,0,REG101274,Cust 7098, $49.23 ,05/09/2023,10/09/2023,Wendy,Sep," $7,328.91 ", $819.79 
01/08/2023,West,Printer,19, $67.49 ,Store C,Retail,0,Frank," $1,282.31 ",Debit Card,SAVE10,0,REG101275,Cust 8300, $32.04 ,01/08/2023,11/08/2023,Wendy,Aug," $1,250.27 ", $-   
06/01/2023,Central,Tablet,11, $25.67 ,Store C,Retail,0.15,Carlos, $240.01 ,Credit Card,SAVE10,0,REG101276,Cust 9557, $30.12 ,06/01/2023,08/01/2023,Cameron,Jan, $209.89 , $42.36 
02/05/2025,Central,Phone,4, $368.69 ,Store D,Wholesale,0,Diana," $1,474.76 ",Gift Card,WINTER15,0,REG101277,Cust 8787, $48.57 ,02/05/2025,06/05/2025,Cameron,May," $1,426.19 ", $-   
21/12/2023,West,Monitor,7, $257.01 ,Store D,Retail,0.05,Eva," $1,709.12 ",Credit Card,,0,REG101278,Cust 9717, $35.52 ,21/12/2023,28/12/2023,Wendy,Dec," $1,673.60 ", $89.95 
10/09/2024,East,Laptop,14, $85.54 ,Store B,Wholesale,0,Frank," $1,197.56 ",Gift Card,FREESHIP,0,REG101279,Cust 2719, $16.08 ,10/09/2024,14/09/2024,Eric,Sep," $1,181.48 ", $-   
05/04/2024,Central,Chair,9, $267.60 ,Store D,Retail,0.15,Eva," $2,047.14 ",Credit Card,FREESHIP,0,REG101280,Cust 6203, $8.48 ,05/04/2024,10/04/2024,Cameron,Apr," $2,038.66 ", $361.26 
26/07/2023,East,Desk,15, $261.85 ,Store D,Wholesale,0.15,Diana," $3,338.59 ",Online,SAVE10,0,REG101281,Cust 9151, $40.68 ,26/07/2023,31/07/2023,Eric,Jul," $3,297.91 ", $589.16 
12/11/2023,East,Printer,11, $199.57 ,Store A,Retail,0.05,Bob," $2,085.51 ",Debit Card,SAVE10,0,REG101282,Cust 5096, $48.94 ,12/11/2023,14/11/2023,Eric,Nov," $2,036.57 ", $109.76 
18/04/2025,Central,Phone,5, $504.96 ,Store C,Retail,0.05,Diana," $2,398.56 ",Gift Card,FREESHIP,0,REG101283,Cust 4250, $22.12 ,18/04/2025,20/04/2025,Cameron,Apr," $2,376.44 ", $126.24 
12/08/2023,South,Chair,8, $28.34 ,Store C,Wholesale,0.05,Alice, $215.38 ,Cash,,1,REG101284,Cust 1276, $23.19 ,12/08/2023,19/08/2023,Sophie,Aug, $192.19 , $11.34 
12/12/2024,West,Printer,17, $495.13 ,Store D,Wholesale,0.1,Alice," $7,575.49 ",Online,FREESHIP,1,REG101285,Cust 6063, $26.37 ,12/12/2024,21/12/2024,Wendy,Dec," $7,549.12 ", $841.72 
07/05/2025,West,Phone,14, $142.05 ,Store D,Retail,0.05,Frank," $1,889.27 ",Gift Card,SAVE10,0,REG101286,Cust 7604, $33.65 ,07/05/2025,13/05/2025,Wendy,May," $1,855.62 ", $99.44 
10/03/2025,East,Chair,16, $504.36 ,Store D,Wholesale,0,Bob," $8,069.76 ",Debit Card,,1,REG101287,Cust 9402, $11.67 ,10/03/2025,13/03/2025,Eric,Mar," $8,058.09 ", $-   
01/06/2025,East,Desk,7, $122.20 ,Store B,Retail,0,Carlos, $855.40 ,Credit Card,,0,REG101288,Cust 4398, $30.21 ,01/06/2025,10/06/2025,Eric,Jun, $825.19 , $-   
19/05/2025,West,Chair,7, $338.42 ,Store B,Retail,0.15,Alice," $2,013.60 ",Online,FREESHIP,0,REG101289,Cust 8770, $5.82 ,19/05/2025,21/05/2025,Wendy,May," $2,007.78 ", $355.34 
08/02/2023,East,Tablet,4, $224.75 ,Store D,Wholesale,0,Frank, $899.00 ,Debit Card,,0,REG101290,Cust 2148, $43.86 ,08/02/2023,16/02/2023,Eric,Feb, $855.14 , $-   
24/04/2025,Central,Desk,16, $509.71 ,Store C,Wholesale,0.1,Carlos," $7,339.82 ",Cash,,0,REG101291,Cust 4107, $41.78 ,24/04/2025,03/05/2025,Cameron,Apr," $7,298.04 ", $815.54 
01/09/2024,North,Tablet,14, $297.56 ,Store B,Wholesale,0.1,Diana," $3,749.26 ",Debit Card,FREESHIP,0,REG101292,Cust 4450, $31.44 ,01/09/2024,08/09/2024,Ryan,Sep," $3,717.82 ", $416.58 
07/11/2024,Central,Printer,13, $365.11 ,Store C,Retail,0.05,Diana," $4,509.11 ",Online,,0,REG101293,Cust 8233, $13.97 ,07/11/2024,13/11/2024,Cameron,Nov," $4,495.14 ", $237.32 
29/11/2024,East,Chair,1, $139.13 ,Store C,Wholesale,0,Carlos, $139.13 ,Cash,,1,REG101294,Cust 9012, $35.92 ,29/11/2024,02/12/2024,Eric,Nov, $103.21 , $-   
10/04/2023,West,Chair,6, $543.89 ,Store C,Retail,0,Bob," $3,263.34 ",Cash,,1,REG101295,Cust 1496, $13.19 ,10/04/2023,20/04/2023,Wendy,Apr," $3,250.15 ", $-   
10/01/2024,North,Printer,19, $219.70 ,Store A,Retail,0,Alice," $4,174.30 ",Cash,FREESHIP,0,REG101296,Cust 9365, $15.38 ,10/01/2024,16/01/2024,Ryan,Jan," $4,158.92 ", $-   
17/05/2025,South,Phone,6, $94.34 ,Store C,Retail,0.05,Alice, $537.74 ,Cash,WINTER15,1,REG101297,Cust 1392, $49.26 ,17/05/2025,23/05/2025,Sophie,May, $488.48 , $28.30 
26/07/2024,Central,Laptop,9, $486.58 ,Store A,Retail,0.15,Alice," $3,722.34 ",Online,FREESHIP,0,REG101298,Cust 3474, $38.72 ,26/07/2024,30/07/2024,Cameron,Jul," $3,683.62 ", $656.88 
26/12/2024,South,Desk,12, $578.86 ,Store D,Retail,0.15,Frank," $5,904.37 ",Cash,FREESHIP,0,REG101299,Cust 2111, $25.84 ,26/12/2024,03/01/2025,Sophie,Dec," $5,878.53 "," $1,041.95 "
23/01/2025,East,Tablet,7, $196.88 ,Store C,Retail,0,Diana," $1,378.16 ",Debit Card,SAVE10,0,REG101300,Cust 9506, $44.92 ,23/01/2025,31/01/2025,Eric,Jan," $1,333.24 ", $-   
25/03/2024,South,Phone,7, $446.32 ,Store B,Wholesale,0.1,Alice," $2,811.82 ",Debit Card,,0,REG101301,Cust 2341, $47.23 ,25/03/2024,01/04/2024,Sophie,Mar," $2,764.59 ", $312.42 
04/03/2025,Central,Tablet,11, $447.38 ,Store D,Wholesale,0,Alice," $4,921.18 ",Gift Card,SAVE10,0,REG101302,Cust 7035, $36.72 ,04/03/2025,11/03/2025,Cameron,Mar," $4,884.46 ", $-   
20/10/2023,South,Desk,14, $275.34 ,Store B,Retail,0.1,Carlos," $3,469.28 ",Online,,1,REG101303,Cust 5935, $32.80 ,20/10/2023,24/10/2023,Sophie,Oct," $3,436.48 ", $385.48 
19/09/2024,Central,Desk,2, $27.64 ,Store B,Retail,0.15,Frank, $46.99 ,Credit Card,FREESHIP,0,REG101304,Cust 3291, $21.73 ,19/09/2024,28/09/2024,Cameron,Sep, $25.26 , $8.29 
23/09/2023,North,Monitor,17, $439.30 ,Store B,Retail,0,Frank," $7,468.10 ",Online,FREESHIP,0,REG101305,Cust 5258, $12.87 ,23/09/2023,26/09/2023,Ryan,Sep," $7,455.23 ", $-   
31/12/2024,East,Printer,15, $573.81 ,Store C,Retail,0,Alice," $8,607.15 ",Gift Card,SAVE10,0,REG101306,Cust 4715, $35.87 ,31/12/2024,02/01/2025,Eric,Dec," $8,571.28 ", $-   
23/01/2024,North,Desk,19, $360.06 ,Store C,Wholesale,0.05,Eva," $6,499.08 ",Debit Card,FREESHIP,0,REG101307,Cust 3106, $33.19 ,23/01/2024,31/01/2024,Ryan,Jan," $6,465.89 ", $342.06 
13/06/2023,East,Laptop,7, $535.20 ,Store C,Retail,0.1,Frank," $3,371.76 ",Debit Card,,0,REG101308,Cust 9606, $10.44 ,13/06/2023,23/06/2023,Eric,Jun," $3,361.32 ", $374.64 
01/07/2023,East,Chair,19, $161.13 ,Store A,Wholesale,0,Diana," $3,061.47 ",Credit Card,FREESHIP,0,REG101309,Cust 9182, $5.46 ,01/07/2023,06/07/2023,Eric,Jul," $3,056.01 ", $-   
22/03/2025,South,Laptop,11, $29.60 ,Store D,Retail,0.15,Carlos, $276.76 ,Cash,FREESHIP,1,REG101310,Cust 6299, $34.96 ,22/03/2025,25/03/2025,Sophie,Mar, $241.80 , $48.84 
07/02/2025,South,Laptop,16, $172.89 ,Store B,Wholesale,0.15,Diana," $2,351.30 ",Credit Card,FREESHIP,1,REG101311,Cust 9628, $41.87 ,07/02/2025,15/02/2025,Sophie,Feb," $2,309.43 ", $414.94 
18/10/2023,North,Phone,5, $48.06 ,Store A,Wholesale,0,Alice, $240.30 ,Gift Card,FREESHIP,0,REG101312,Cust 3831, $19.17 ,18/10/2023,26/10/2023,Ryan,Oct, $221.13 , $-   
02/01/2024,Central,Desk,7, $55.76 ,Store C,Wholesale,0.1,Alice, $351.29 ,Online,,0,REG101313,Cust 7955, $38.98 ,02/01/2024,11/01/2024,Cameron,Jan, $312.31 , $39.03 
08/03/2025,South,Laptop,4, $24.58 ,Store B,Wholesale,0.15,Carlos, $83.57 ,Debit Card,WINTER15,0,REG101314,Cust 3939, $39.87 ,08/03/2025,17/03/2025,Sophie,Mar, $43.70 , $14.75 
03/07/2023,West,Desk,2, $504.82 ,Store D,Retail,0,Carlos," $1,009.64 ",Debit Card,FREESHIP,0,REG101315,Cust 7916, $25.54 ,03/07/2023,08/07/2023,Wendy,Jul, $984.10 , $-   
15/11/2023,North,Tablet,17, $275.89 ,Store B,Wholesale,0.1,Bob," $4,221.12 ",Gift Card,FREESHIP,0,REG101316,Cust 2477, $15.43 ,15/11/2023,22/11/2023,Ryan,Nov," $4,205.69 ", $469.01 
10/02/2024,West,Desk,9, $130.57 ,Store C,Wholesale,0.1,Eva," $1,057.62 ",Cash,WINTER15,0,REG101317,Cust 3781, $37.14 ,10/02/2024,17/02/2024,Wendy,Feb," $1,020.48 ", $117.51 
09/04/2025,West,Monitor,12, $312.72 ,Store C,Retail,0,Eva," $3,752.64 ",Gift Card,,0,REG101318,Cust 2641, $18.46 ,09/04/2025,19/04/2025,Wendy,Apr," $3,734.18 ", $-   
09/09/2023,West,Tablet,18, $222.66 ,Store C,Wholesale,0.05,Alice," $3,807.49 ",Gift Card,SAVE10,0,REG101319,Cust 1969, $12.91 ,09/09/2023,12/09/2023,Wendy,Sep," $3,794.58 ", $200.39 
19/03/2023,East,Phone,13, $374.05 ,Store D,Wholesale,0.05,Diana," $4,619.52 ",Debit Card,FREESHIP,0,REG101320,Cust 4494, $26.32 ,19/03/2023,26/03/2023,Eric,Mar," $4,593.20 ", $243.13 
31/12/2024,Central,Printer,11, $331.29 ,Store B,Wholesale,0.1,Alice," $3,279.77 ",Credit Card,WINTER15,0,REG101321,Cust 8850, $6.22 ,31/12/2024,02/01/2025,Cameron,Dec," $3,273.55 ", $364.42 
24/11/2023,Central,Phone,5, $533.52 ,Store D,Wholesale,0,Carlos," $2,667.60 ",Credit Card,FREESHIP,1,REG101322,Cust 3061, $9.08 ,24/11/2023,26/11/2023,Cameron,Nov," $2,658.52 ", $-   
15/05/2025,East,Chair,10, $492.24 ,Store A,Retail,0,Alice," $4,922.40 ",Gift Card,WINTER15,0,REG101323,Cust 4732, $38.89 ,15/05/2025,22/05/2025,Eric,May," $4,883.51 ", $-   
06/04/2025,South,Tablet,9, $543.57 ,Store D,Retail,0.15,Diana," $4,158.31 ",Debit Card,SAVE10,0,REG101324,Cust 9889, $7.54 ,06/04/2025,11/04/2025,Sophie,Apr," $4,150.77 ", $733.82 
06/02/2024,South,Desk,17, $141.76 ,Store D,Wholesale,0.1,Bob," $2,168.93 ",Cash,WINTER15,1,REG101325,Cust 2165, $9.98 ,06/02/2024,14/02/2024,Sophie,Feb," $2,158.95 ", $240.99 
14/05/2025,North,Laptop,12, $502.70 ,Store D,Wholesale,0.1,Alice," $5,429.16 ",Credit Card,FREESHIP,0,REG101326,Cust 6121, $6.49 ,14/05/2025,20/05/2025,Ryan,May," $5,422.67 ", $603.24 
13/01/2023,East,Tablet,10, $155.43 ,Store D,Wholesale,0.05,Frank," $1,476.59 ",Gift Card,WINTER15,0,REG101327,Cust 4071, $26.49 ,13/01/2023,18/01/2023,Eric,Jan," $1,450.10 ", $77.72 
19/02/2024,North,Tablet,18, $203.73 ,Store B,Wholesale,0,Carlos," $3,667.14 ",Gift Card,SAVE10,1,REG101328,Cust 5249, $24.98 ,19/02/2024,28/02/2024,Ryan,Feb," $3,642.16 ", $-   
07/10/2023,South,Phone,3, $464.11 ,Store B,Wholesale,0.15,Alice," $1,183.48 ",Gift Card,,0,REG101329,Cust 4262, $27.45 ,07/10/2023,12/10/2023,Sophie,Oct," $1,156.03 ", $208.85 
17/09/2024,Central,Chair,2, $442.03 ,Store B,Retail,0.15,Carlos, $751.45 ,Debit Card,WINTER15,0,REG101330,Cust 9314, $28.71 ,17/09/2024,19/09/2024,Cameron,Sep, $722.74 , $132.61 
07/05/2023,North,Phone,7, $82.91 ,Store A,Retail,0.05,Eva, $551.35 ,Debit Card,WINTER15,1,REG101331,Cust 7703, $17.03 ,07/05/2023,17/05/2023,Ryan,May, $534.32 , $29.02 
12/12/2023,North,Phone,13, $468.16 ,Store B,Retail,0.15,Alice," $5,173.17 ",Cash,SAVE10,0,REG101332,Cust 8367, $29.11 ,12/12/2023,21/12/2023,Ryan,Dec," $5,144.06 ", $912.91 
11/03/2025,Central,Tablet,3, $11.32 ,Store C,Retail,0.05,Eva, $32.26 ,Online,WINTER15,0,REG101333,Cust 7872, $16.39 ,11/03/2025,14/03/2025,Cameron,Mar, $15.87 , $1.70 
29/03/2024,East,Chair,1, $378.36 ,Store A,Retail,0.05,Eva, $359.44 ,Cash,,0,REG101334,Cust 4732, $7.59 ,29/03/2024,07/04/2024,Eric,Mar, $351.85 , $18.92 
28/07/2024,West,Tablet,6, $61.06 ,Store D,Wholesale,0,Bob, $366.36 ,Debit Card,SAVE10,1,REG101335,Cust 1007, $49.09 ,28/07/2024,05/08/2024,Wendy,Jul, $317.27 , $-   
11/07/2024,South,Tablet,14, $98.06 ,Store A,Wholesale,0.1,Alice," $1,235.56 ",Debit Card,SAVE10,1,REG101336,Cust 1946, $10.34 ,11/07/2024,21/07/2024,Sophie,Jul," $1,225.22 ", $137.28 
05/07/2024,West,Laptop,16, $123.86 ,Store A,Wholesale,0.15,Alice," $1,684.50 ",Gift Card,,1,REG101337,Cust 6347, $18.02 ,05/07/2024,14/07/2024,Wendy,Jul," $1,666.48 ", $297.26 
19/03/2024,East,Laptop,16, $90.30 ,Store C,Wholesale,0.05,Diana," $1,372.56 ",Online,WINTER15,0,REG101338,Cust 6499, $25.25 ,19/03/2024,24/03/2024,Eric,Mar," $1,347.31 ", $72.24 
25/12/2023,Central,Tablet,18, $470.91 ,Store C,Wholesale,0.1,Eva," $7,628.74 ",Gift Card,FREESHIP,0,REG101339,Cust 1420, $14.87 ,25/12/2023,29/12/2023,Cameron,Dec," $7,613.87 ", $847.64 
03/12/2024,South,Monitor,12, $383.45 ,Store C,Retail,0,Bob," $4,601.40 ",Debit Card,FREESHIP,0,REG101340,Cust 6744, $11.62 ,03/12/2024,05/12/2024,Sophie,Dec," $4,589.78 ", $-   
08/09/2023,East,Tablet,20, $293.94 ,Store B,Retail,0.15,Alice," $4,996.98 ",Credit Card,SAVE10,0,REG101341,Cust 5690, $9.29 ,08/09/2023,15/09/2023,Eric,Sep," $4,987.69 ", $881.82 
05/01/2024,East,Desk,2, $454.01 ,Store B,Wholesale,0,Diana, $908.02 ,Online,WINTER15,0,REG101342,Cust 1265, $9.78 ,05/01/2024,07/01/2024,Eric,Jan, $898.24 , $-   
03/08/2023,South,Chair,5, $163.55 ,Store D,Retail,0.05,Frank, $776.86 ,Cash,,0,REG101343,Cust 7676, $28.90 ,03/08/2023,10/08/2023,Sophie,Aug, $747.96 , $40.89 
11/02/2025,North,Monitor,12, $141.61 ,Store B,Wholesale,0,Frank," $1,699.32 ",Credit Card,WINTER15,0,REG101344,Cust 4442, $11.72 ,11/02/2025,21/02/2025,Ryan,Feb," $1,687.60 ", $-   
17/06/2023,South,Chair,6, $332.18 ,Store B,Wholesale,0.1,Bob," $1,793.77 ",Online,WINTER15,0,REG101345,Cust 2975, $21.95 ,17/06/2023,21/06/2023,Sophie,Jun," $1,771.82 ", $199.31 
05/02/2024,Central,Monitor,14, $463.96 ,Store D,Retail,0.15,Diana," $5,521.12 ",Gift Card,,0,REG101346,Cust 7832, $29.19 ,05/02/2024,14/02/2024,Cameron,Feb," $5,491.93 ", $974.32 
17/03/2024,South,Desk,10, $68.27 ,Store A,Wholesale,0.15,Diana, $580.30 ,Credit Card,,0,REG101347,Cust 7753, $24.33 ,17/03/2024,27/03/2024,Sophie,Mar, $555.97 , $102.41 
03/02/2024,Central,Laptop,8, $27.01 ,Store C,Wholesale,0.05,Eva, $205.28 ,Online,FREESHIP,1,REG101348,Cust 8639, $42.65 ,03/02/2024,09/02/2024,Cameron,Feb, $162.63 , $10.80 
31/03/2023,North,Tablet,9, $78.80 ,Store D,Retail,0.1,Alice, $638.28 ,Online,FREESHIP,0,REG101349,Cust 9878, $9.29 ,31/03/2023,10/04/2023,Ryan,Mar, $628.99 , $70.92 
18/08/2023,West,Tablet,16, $174.68 ,Store B,Wholesale,0.15,Frank," $2,375.65 ",Credit Card,,0,REG101350,Cust 4205, $45.99 ,18/08/2023,22/08/2023,Wendy,Aug," $2,329.66 ", $419.23 
10/09/2023,Central,Printer,4, $306.06 ,Store C,Wholesale,0.05,Carlos," $1,163.03 ",Gift Card,SAVE10,1,REG101351,Cust 4009, $32.75 ,10/09/2023,13/09/2023,Cameron,Sep," $1,130.28 ", $61.21 
29/01/2024,South,Tablet,12, $164.22 ,Store C,Retail,0,Bob," $1,970.64 ",Credit Card,FREESHIP,0,REG101352,Cust 6499, $21.46 ,29/01/2024,03/02/2024,Sophie,Jan," $1,949.18 ", $-   
21/03/2024,North,Tablet,20, $336.29 ,Store C,Retail,0,Eva," $6,725.80 ",Gift Card,FREESHIP,0,REG101353,Cust 4389, $25.02 ,21/03/2024,30/03/2024,Ryan,Mar," $6,700.78 ", $-   
03/08/2024,West,Tablet,7, $180.25 ,Store D,Retail,0.1,Diana," $1,135.58 ",Gift Card,WINTER15,0,REG101354,Cust 2008, $36.79 ,03/08/2024,05/08/2024,Wendy,Aug," $1,098.79 ", $126.18 
05/05/2025,North,Monitor,1, $21.75 ,Store C,Retail,0,Alice, $21.75 ,Cash,FREESHIP,0,REG101355,Cust 6509, $7.35 ,05/05/2025,14/05/2025,Ryan,May, $14.40 , $-   
08/02/2023,West,Tablet,13, $149.16 ,Store C,Retail,0.1,Eva," $1,745.17 ",Cash,,1,REG101356,Cust 4270, $20.90 ,08/02/2023,16/02/2023,Wendy,Feb," $1,724.27 ", $193.91 
26/05/2023,Central,Chair,7, $220.90 ,Store A,Wholesale,0.15,Bob," $1,314.36 ",Gift Card,FREESHIP,0,REG101357,Cust 4414, $15.25 ,26/05/2023,05/06/2023,Cameron,May," $1,299.11 ", $231.95 
15/07/2024,East,Chair,1, $364.27 ,Store A,Retail,0.1,Alice, $327.84 ,Debit Card,WINTER15,0,REG101358,Cust 6409, $8.91 ,15/07/2024,22/07/2024,Eric,Jul, $318.93 , $36.43 
18/12/2024,North,Monitor,9, $306.42 ,Store C,Wholesale,0,Bob," $2,757.78 ",Online,,0,REG101359,Cust 1621, $15.81 ,18/12/2024,27/12/2024,Ryan,Dec," $2,741.97 ", $-   
29/09/2024,North,Tablet,18, $589.00 ,Store B,Wholesale,0.1,Diana," $9,541.80 ",Cash,WINTER15,0,REG101360,Cust 6790, $37.78 ,29/09/2024,08/10/2024,Ryan,Sep," $9,504.02 "," $1,060.20 "
25/10/2024,South,Desk,16, $249.45 ,Store C,Wholesale,0.1,Alice," $3,592.08 ",Cash,FREESHIP,0,REG101361,Cust 4045, $20.92 ,25/10/2024,01/11/2024,Sophie,Oct," $3,571.16 ", $399.12 
06/01/2025,North,Monitor,20, $440.32 ,Store C,Retail,0.05,Alice," $8,366.08 ",Debit Card,SAVE10,1,REG101362,Cust 1258, $6.17 ,06/01/2025,16/01/2025,Ryan,Jan," $8,359.91 ", $440.32 
19/11/2023,Central,Tablet,3, $101.34 ,Store A,Wholesale,0,Carlos, $304.02 ,Debit Card,,0,REG101363,Cust 8051, $23.15 ,19/11/2023,21/11/2023,Cameron,Nov, $280.87 , $-   
11/04/2024,South,Phone,17, $311.61 ,Store A,Retail,0.05,Eva," $5,032.50 ",Online,,1,REG101364,Cust 9371, $29.90 ,11/04/2024,17/04/2024,Sophie,Apr," $5,002.60 ", $264.87 
30/03/2024,South,Monitor,2, $441.18 ,Store B,Retail,0.15,Bob, $750.01 ,Cash,,1,REG101365,Cust 9881, $23.07 ,30/03/2024,06/04/2024,Sophie,Mar, $726.94 , $132.35 
25/11/2024,North,Chair,20, $286.66 ,Store D,Retail,0.1,Carlos," $5,159.88 ",Debit Card,WINTER15,0,REG101366,Cust 2153, $15.54 ,25/11/2024,29/11/2024,Ryan,Nov," $5,144.34 ", $573.32 
06/01/2025,North,Printer,13, $483.63 ,Store A,Retail,0.05,Carlos," $5,972.83 ",Cash,FREESHIP,0,REG101367,Cust 9189, $18.22 ,06/01/2025,15/01/2025,Ryan,Jan," $5,954.61 ", $314.36 
15/04/2023,West,Tablet,8, $304.15 ,Store B,Wholesale,0.05,Carlos," $2,311.54 ",Debit Card,,0,REG101368,Cust 8802, $41.73 ,15/04/2023,18/04/2023,Wendy,Apr," $2,269.81 ", $121.66 
07/02/2024,East,Printer,10, $452.21 ,Store A,Retail,0.1,Eva," $4,069.89 ",Cash,WINTER15,0,REG101369,Cust 8707, $15.87 ,07/02/2024,17/02/2024,Eric,Feb," $4,054.02 ", $452.21 
02/06/2023,East,Printer,4, $248.16 ,Store B,Retail,0.1,Diana, $893.38 ,Credit Card,,1,REG101370,Cust 5638, $45.11 ,02/06/2023,05/06/2023,Eric,Jun, $848.27 , $99.26 
24/08/2023,East,Laptop,4, $520.00 ,Store A,Retail,0,Eva," $2,080.00 ",Credit Card,WINTER15,0,REG101371,Cust 6036, $18.25 ,24/08/2023,02/09/2023,Eric,Aug," $2,061.75 ", $-   
06/12/2024,South,Chair,11, $571.07 ,Store A,Retail,0,Frank," $6,281.77 ",Gift Card,SAVE10,0,REG101372,Cust 5504, $12.60 ,06/12/2024,11/12/2024,Sophie,Dec," $6,269.17 ", $-   
08/12/2023,East,Tablet,11, $65.57 ,Store D,Retail,0.1,Diana, $649.14 ,Debit Card,SAVE10,1,REG101373,Cust 1161, $30.43 ,08/12/2023,14/12/2023,Eric,Dec, $618.71 , $72.13 
12/05/2023,South,Tablet,4, $397.02 ,Store A,Wholesale,0,Frank," $1,588.08 ",Cash,FREESHIP,0,REG101374,Cust 5420, $23.25 ,12/05/2023,20/05/2023,Sophie,May," $1,564.83 ", $-   
24/04/2025,West,Laptop,10, $169.35 ,Store B,Retail,0.05,Alice," $1,608.83 ",Credit Card,WINTER15,0,REG101375,Cust 7745, $44.91 ,24/04/2025,27/04/2025,Wendy,Apr," $1,563.92 ", $84.68 
23/04/2023,Central,Tablet,9, $340.44 ,Store D,Retail,0.05,Carlos," $2,910.76 ",Debit Card,FREESHIP,1,REG101376,Cust 4365, $36.68 ,23/04/2023,03/05/2023,Cameron,Apr," $2,874.08 ", $153.20 
18/01/2023,North,Monitor,1, $120.20 ,Store D,Retail,0.05,Carlos, $114.19 ,Online,WINTER15,0,REG101377,Cust 3291, $44.99 ,18/01/2023,21/01/2023,Ryan,Jan, $69.20 , $6.01 
11/05/2025,North,Phone,13, $169.39 ,Store B,Wholesale,0.15,Diana," $1,871.76 ",Credit Card,,0,REG101378,Cust 9020, $6.81 ,11/05/2025,21/05/2025,Ryan,May," $1,864.95 ", $330.31 
23/12/2024,West,Tablet,10, $170.72 ,Store A,Wholesale,0.05,Frank," $1,621.84 ",Online,FREESHIP,0,REG101379,Cust 2667, $29.18 ,23/12/2024,02/01/2025,Wendy,Dec," $1,592.66 ", $85.36 
20/08/2023,West,Desk,9, $323.77 ,Store A,Wholesale,0.15,Carlos," $2,476.84 ",Debit Card,,0,REG101380,Cust 6158, $6.36 ,20/08/2023,28/08/2023,Wendy,Aug," $2,470.48 ", $437.09 
18/03/2025,Central,Chair,4, $481.86 ,Store B,Wholesale,0,Bob," $1,927.44 ",Online,FREESHIP,0,REG101381,Cust 7404, $21.92 ,18/03/2025,23/03/2025,Cameron,Mar," $1,905.52 ", $-   
16/01/2024,Central,Phone,4, $78.05 ,Store A,Retail,0,Carlos, $312.20 ,Credit Card,,0,REG101382,Cust 8572, $14.03 ,16/01/2024,24/01/2024,Cameron,Jan, $298.17 , $-   
29/05/2024,East,Tablet,6, $57.40 ,Store C,Wholesale,0.1,Eva, $309.96 ,Debit Card,FREESHIP,0,REG101383,Cust 1043, $26.42 ,29/05/2024,08/06/2024,Eric,May, $283.54 , $34.44 
25/03/2025,South,Laptop,9, $454.98 ,Store B,Wholesale,0.15,Eva," $3,480.60 ",Credit Card,,0,REG101384,Cust 1766, $40.76 ,25/03/2025,27/03/2025,Sophie,Mar," $3,439.84 ", $614.22 
22/03/2025,Central,Desk,11, $365.75 ,Store D,Wholesale,0.05,Bob," $3,822.09 ",Debit Card,FREESHIP,1,REG101385,Cust 4461, $8.37 ,22/03/2025,27/03/2025,Cameron,Mar," $3,813.72 ", $201.16 
17/08/2024,East,Phone,7, $106.88 ,Store C,Retail,0.05,Diana, $710.75 ,Cash,WINTER15,1,REG101386,Cust 4390, $26.12 ,17/08/2024,24/08/2024,Eric,Aug, $684.63 , $37.41 
